rating,title,text,asin,parent_asin
2.0,Extra long chain,quality decent price chain really long metal circle easy distort,B07C59HHQP,B07C59HHQP
2.0,Not worth it,order fur baby arrive small need magnify glass read,B096G34R6P,B09GK2JJDZ
2.0,Pass,look cute last less week even let stick hrs remove top layer leave derslol,B09K4Z3H5N,B09K4Z3H5N
2.0,Scratches up too easily,scratch easily two week look like yr old,B096G24CNJ,B09GK2JJDZ
2.0,Does Not Come with Hardware,meal holder come hardware,B07N1WNBB3,B07N1WNBB3
2.0,Elastic breaks,elastic cord break week wear brace,B07NP52Y1F,B07NP52Y1F
2.0,Adorable but the plastic posts are not durable,love love earring plastic post durable bent one wear,B07C2HTBVZ,B094HLF73B
2.0,Flimsy parts that hold it together,necklace already come apart daughter wear,B08GLN9C5Z,B08GLN9C5Z
2.0,"Lovely necklace, but the clasp broke the 2nd time I wore it",necklace lovely clasp break 2nd time wear,B09X9NWWBV,B0B52NTWR5
2.0,Damaged,really really really love product smell amazing receive quickly however receive indent one side pretty darn expensive candle expect perfect condition,B01HP9ZKC6,B08V3449H8
2.0,Poor quality materials,buy ring replace another ring wear break different company fall love style craftsmanship size precise fit well little adjustment necessary day constant wear luster disappear antiquing lettering go look like pretty mid price piece jewelry something would buy cheap imitation ring section walmart still wear occasion disappointed purchase,B016FS33MC,B016FS33MC
2.0,It was ok but not as substantial as I had anticipated for the price,small expect,B06X415H9R,B0BZ4ZVMCL
2.0,Irritated my ears,love earring unfortunate wear sensitive ear buy lot people say work sensitive ear unfortunately really pretty though wish could wear min,B01NAYBY1S,B01NAYBY1S
2.0,Two Stars,describe packaging could well price,B019DWJL1Y,B019DWJL1Y
2.0,Not really an earring.,receive hoop connector push well possible order real earring need hole would close,B07Z28DGHM,B095CBCHVS
2.0,Not worth the money,expensive amount struggle take put tragus small hardly visible put make ear sore return refund,B07RL93CNN,B0BNWCSPNJ
2.0,"Flimsy, easily breakable wood",arrive break arrive almost week late flimsy true size order,B01N3VEG0X,B01N3VEG0X
2.0,Cheaply made,hoop flimsy item hoop cheaply make fall easily,B08YJVKVF2,B08YK1H88V
2.0,The smell isn’t strong and it doesn’t last,rollerball worth honestly friend barely smell scent hold minute glad expensive try worth remind cheap kiddie perfume use play child,B08MTB8PVV,B08MTB8PVV
2.0,Not for me,take chance order diffuser smell way sweet make nauseous unfortunately throw away day arrive husband agree might nice people sadly,B07RM75XNW,B09J3FPTDV
2.0,Not good for Sloppy drinkers.,absolutely love whole set beautiful sloppy drinker wood paint last long drill hole bottom help water fall onto mat leak water start rot wood away disappointing expensive dog bowl sloppy drinker recommend,B07K4Y8D74,B092SXJCZC
2.0,I am very disappointed in this purchase.,expect real tile plastic overlay pretend tile expensive receive also expect color vibrant muted unhappy purchase,B09446F1RZ,B0BL84F51L
2.0,Thin,really pretty would recommend pierce sensitive really thin hurt upon entry might work well someone pierce year,B07W8CXD7G,B08YXLLM7R
2.0,Not completely finished,recieve necklace mail day early excited open package find necklace halfway finish make annoy nice work rush,B015HVACEA,B015HVACEA
2.0,Cute necklace breaks easily,love look necklace dainty cute perfect everyday wear necklace break first day wear less two hour contact seller send new necklace one last less two week chain break take necklace night shower work desk job reason break easily,B01CZKFNR2,B01CZKFNR2
2.0,Sad,turn weird color one week almost like rose color long match ring disappoint put deceased son name,B01591IOQG,B01591IOQG
2.0,Smaller than photos suggest,small photo suggest,B01JY0SEK4,B09G2KJ8X9
2.0,I was disappointed,lose ear cuff 2nd day look great ear really tight,B01KQXCWZG,B0BD2MHZHW
2.0,Not worth the money,worth cost pay look cheap sturdy order,B07KCNDVXZ,B07KCNDVXZ
2.0,Not a fan but it’s okay I guess,sharp hurt put say twist apart instead pull apart hard go plus make difference still separate end even twist apart instead pull apart make well durable,B0831HHLDT,B08Z3QQNG7
2.0,Big Ouch,even begin come float around outside little ziploc one damn bear lose instruction minimal twist bend ok get hurt like hell try squeeze back together nose nose feel like go ten round world class boxer one hard pass even worth try get refund,B09NNT6L4P,B0B6SXFGS7
2.0,"I liked the stone but the lock at the back is not firm so I lost my other pair, so sad",lock back firm hold earring lose pair sad,B0961JY3V5,B0BGYPNMTY
2.0,"Not what expected, seller difficult",state free return shipping upon request return due size print return label learn must pay shipping state would understand order clearly say free return unfortunately sizing huge stick way far nose one order mm guage correct sizing stick nose quality unfortunately great work want wear time hate work may work great someone else,B09PMW17M8,B0C6FBKC3R
2.0,Thought it was handmade,lot money plastic,B098JLZBL6,B0B4ZSS22X
2.0,Kinda cheap,like name everything get mine top part lose come open airpod name look nice little cheap good guess,B083Q2N1KQ,B083Q2N1KQ
2.0,Super cute but the legs come off all the time and the marker itself is peeling apart,product super cute afraid use leg fall plastic bookmark already peel apart bottom,B018D3WW6A,B0BL7ZVKLK
2.0,Not on a tin or aluminum sign. Just a photograph.,cute picture expensive print photo could get walgreen send back,B09JT2S7NK,B0C62DX313
2.0,? Sterling Silver ?,sterling silver need least silver require purity stamp precious metal company stamp good luck purchase,B074R7BSN2,B074R7BSN2
2.0,Not what I expected for $29,use shower scent strong enough definitely worth,B07NZYB5Z6,B07NZYB5Z6
2.0,I hope the company reads this.,purchase item desperately want review turn consistent product flimsy unsanded require work upon receipt go bite bullet purchase one anyway love look letter pay additional shipping complete deal breaker company high amazon star rating great sure successful want someone know easy lose sale negative review review clearly state worth money shipping cost cost product ridiculous,B01FT6QY4U,B01FT6QY4U
2.0,Still not and hard to breath,find much well regular mask adjustable ear strap least wear loosely still get fresh air despite mesh still feel hot constrict air much regular useless cloth mask plus expensive mask error shape nose hang loosely turn human need breathe plain old oxygen without restrict kind fabric,B08PTW6922,B08PTW6922
2.0,"Love the necklace as shown ""BUT""",think would great gift mother love cylindrical item include jewelry name add beloved family member bonus mother receive necklace see picture look different one show sale actually need magnify glass see name font small bold disc small mention dot name instead chain dull shiny would appreciate another necklace make exactly like one show resent mother,B016061P06,B016061P06
2.0,"3 out of 4 included, no response from seller",receive four breathe include contact seller hear thing receive nice end day though disappointed,B07D645HM4,B07D645HM4
2.0,Buckle issue,really pretty collar buckle come apart fact personalize fall really disappoint,B08HPQHQ98,B08HPQHQ98
2.0,Moneys worth Guaranteed,change color kind quick cut last,B01N5SVHUU,B01N5SVHUU
2.0,Not what was expected,incredibly thin want thin see post attach back draw middle earring certain light always look like something earring need brush,B01IF0ZJTI,B09FP3WKNB
2.0,barely smells,guess expectation would long er last smellsooth eucalyptus guess like somewhat disappoint learning experience buy,B07CTB2P4G,B07CTB2P4G
2.0,Cheap looking,seeeme flimsy cheap return,B07BH69XN2,B07BH69XN2
2.0,Two Stars,extremely cheap make blow money,B0181K3E9Y,B0181K3E9Y
2.0,Beautiful but painful,gorgeous want work badly sharp irritate silver hammer type design shiny pretty smooth make pierce irritated,B07W81MV9T,B08XPHKMVM
2.0,It a very cheap material.,cheap material think name last long,B083Q2N1KQ,B083Q2N1KQ
2.0,Light duty metal and phone number very small,light duty metal number small,B095VCFNTH,B095VCFNTH
2.0,"Cute, but useless. Wouldn't buy again.",strong enough hold hardly anything,B08428WG5C,B0BZSXPL64
2.0,"Good product, but the spray bottle sucks.",spray bottle useless may well send ziploc bag tell put bottle,B07GX1JKNB,B09CV94TS7
2.0,Not very happy but it was a gift,think print encyclopedia paper blow picture bad quality,B081YNNGDH,B081YNNGDH
2.0,Not handmade.,small business owner regularly order exact item manufacturer handmade mass produce completely false representation however give two star reasonably price,B07HDDJKFB,B07HDDJKFB
2.0,"Very cheap, but not for the price!",necklace come look like come toy machine cheap already tarnish place one good tug would break plus could hardly tell stone shine,B077QLC7VL,B0BCKTYDDV
2.0,Very thin,bracelet really thin would surprised would last day wrist,B072BJ5R19,B072BJ5R19
2.0,"Cute, but doesn’t close",cute close properly keep twist make sure gap piercing hair get stick gap day clasp would perfect,B07YF1MFR3,B0B71ZLFLV
2.0,Comes off quickly,update already fade couple day name back starting fall wow writing make inside outside last long common sense,B07RD414P4,B07RD414P4
2.0,You get what you pay for...,expect much due price charm distort presumably process stamp letter unfortunately make already inexpensive product look even cheap,B015LOH854,B015LOH854
2.0,Looks Rushed and Low Quality,order ship fast product look like rush without good quality check number dark spot make need touch paint spot well product also appear protective coating polyurethane,B0B94JSKS7,B0B94JSKS7
2.0,It’s okay !,could well,B01N5SVHUU,B01N5SVHUU
2.0,Very small,locket small could see starfish inside photo website make look much big,B07CW8WC45,B0BGL27N83
2.0,"Would it burn properly, it did not.",bottle beautiful however difficult set hang incense stick hang straight allow burn half burn pointless since stick drift side bottle thus go leave half stick imho stick quality small cone,B07BHXFNJ4,B07BHXFNJ4
2.0,Disappointed,,B08HPQHQ98,B08HPQHQ98
2.0,Unspectacular,simple piece hope gift ashamed due quality simple piece lot meaning would recommend gift,B0826BRMG7,B0826BRMG7
2.0,Poor quality letters,size wonderful surprise poster size largerunfortunately receive poster different color letteringi use son come home time return,B074F2DH7C,B074F2DH7C
2.0,"So cute, but poor quality",earring adorable back one way loose post earring fall ear twice first day wear could find second time even return one lose,B09TZ89S6Y,B094HLF73B
2.0,it's small.,much well one buy,B09NNX3KTJ,B0B6SXFGS7
2.0,Looks different on the website,look cheap,B07B9MB888,B07B9MB888
2.0,Cheaply made,order set last year great heavy duty ceramic definitely replica original one cheap super lightweight leftover glue hook gold send cheap silver string worth money,B077ZFRZCK,B077ZFRZCK
2.0,Hidden message can’t be read,month read message inside,B01ECXX3B8,B01ECXX3B8
2.0,too small,small tin size appear image,B01GBEI35M,B01GBEI35M
2.0,It’s not a towel,return kitchen towel look like decor,B078R34D74,B083Q96V87
2.0,name stickers,spell niece name right get touch tell want return never hear really understand read name right someone order something like sister still want keep smd,B018OJP0OO,B018OJP0OO
2.0,Fading,nice come home gift baby fade month,B06XWQNQFS,B0BT8Q25WC
2.0,Is complete diferent what I think,small complete diferent look internet,B01LZZRPH8,B01LZZRPH8
2.0,Thought it was real texture,literally photo print computer expect,B019UP5YZ6,B019UP5YZ6
2.0,Sticker peels after first use,use one time sticker peel already cute cup though,B07NZZ21MX,B07NZZ21MX
2.0,Great idea but the letters peel after 2 weeks.,love idea lettering last receive jan 4th look great love get many compliment today january 15th name lisa gm legible happy use watch edgy day hold often think lettering would sit inside instead outside may last bit long search another personalize,B07RD414P4,B07RD414P4
2.0,Too small,would perfect small fit nose,B09892FBRH,B0989HKFCJ
2.0,Didn't hold up for 2 days of use,receive saturday monday get ready work wallet pen small notebook wear work receive nice comment repeat wednesday thursday morning approximately use bag lightly total hour sit desk go leave house notice puncture hole front panic perceieved damage realize buckle come look everywhere find depressed bag like lack quality file return get car find buckle floor apparently hold small prong slightly open mean fall shift due handle consider fix reexamine bag way get area prong go reseat inside make wonder happen put actual weight bag right super stiff even full would much pressure exude strap begin loosen become slack little tiny prong go hold thing safely close really want like bag list age blah way laptop barely fit sleeve basically way close flap hence use purse top stiff little lining one would probably feel comfortable without padded sleeve,B01FLNPLYK,B01FLNPLYK
2.0,Gap too large,gap large move two side close exact way instruct stay cause hoop misshapen really bum like size package cute since immediately misshapen fix rate,B0822RPRVM,B0B6SW7BNP
2.0,This was NOT what  paid for,place order receive reasonable amount time however come attach even specifically ask salon owner size much small expect request large enough place small office desk definitely fragile,B01G29HQ8G,B01G29HQ8G
2.0,BUYER BEWARE!!!,read review size exactly write description measure wrist bracelet good inch long husband wrist arrive company refuse refund exchange custom order buyer beware,B01ECXX3B8,B01ECXX3B8
2.0,Disappointed,look old metal part show sign oxidation almost rust disappoint look forward wear metal part look golden would pretty piece,B077QKRMG6,B077QKRMG6
2.0,Do not stick,pretty distance close look like giant sticker wall bad stay stuck waste money,B07M7PFZXV,B07M7PFZXV
2.0,Two Stars,stick want stay paper come hard get,B01MQH30HY,B01MQH30HY
2.0,"Cute idea, not the best execution.",nice quality necklace little embarrassed give gift engraving initial small hard tell letter actually request script style maybe get block style font order see letter clearly would order,B07T1F3RTQ,B07T1F3RTQ
2.0,Way too limited,small real room even small amount cash practical efficient,B06XTG1TBM,B06XTG1TBM
2.0,Cute but didn’t last,love nose ring tarnish terribly start turn black within couple week,B09NNT6L4P,B0B6SXFGS7
2.0,Feather on a chain,weight letter stamping go edge would return return shipping product,B016061P06,B016061P06
2.0,Really small,seem sturdy really small fit petite nose,B077CWRBQZ,B0C2QKHH1Q
2.0,Nice while it lasted,item less month elastic already break never let get wet always take swimming shower say notice benefit wear really hope would,B07NP52Y1F,B07NP52Y1F
2.0,Easily bendable,nuisance get ear waste money,B07TBVZB71,B096R5QZHV
2.0,"pretty earrings, but too weak",hard thread easily bent,B07ZSH8MC2,B0BCPGYW1L
2.0,Too little,extremely little hard use,B079QMXTLF,B079QMXTLF
2.0,Very thin,thin,B016FXMENQ,B016FXMENQ
2.0,Two Stars,look colorless problem,B01N5SVHUU,B01N5SVHUU
2.0,Tiny beads!!! and on elastic string that can easily pop.,small need least look decent waist bead ghana cover right color pretty,B07CZ7MJZD,B07CZ7MJZD
2.0,Ring tarnished.,feather nice however earring tarnish,B07YK5J54B,B093H9BF9G
2.0,Suggested not to buy,buy gift week old niece print word wrong side extremely cheaply make,B015NSJ11W,B015NSJ11W
2.0,Not Terrible,charm little big birthstone gem accurate actual birthstone color,B08Q4K7VNG,B08Q4K7VNG
2.0,"cheap product, cheaper service...what a headache!",go real honest product cheap cheap seller customer service even cheap thin aluminum decal paint thin scratch look printing clean crisp guess save grace serious doubt thing hold long wind weather sun etc suppose supply adhesive strip nope get far list shipping within day even close seller never actually ship original order never supply tracking even request week wait confirm send seller reply try act like lose postal service state would expedite another one take another day nearly month way much work finally get ya overall get well product certainly well order processing elsewhere would recommend,B07VRM6J3L,B0BHTPFH93
2.0,Chain turned brown,stone beautiful chain turn gold brown one day wear,B099448XJ1,B099419MFJ
2.0,It's cute but...,turn yellow long believe plate probably make itchy,B073WGKVBR,B0BK6TSHKP
2.0,Nice for 2 weeks,lt wear discolor luster week daily use sad nice arrival,B07B9YCNRD,B07B9YCNRD
2.0,Way Too small for adults,material stitching mask seem good way small adult disappointed seek alternative perhaps pomeranian wear lol photo product list mislead,B089FPTT8X,B089FPTT8X
2.0,Wrong color,rise gold rise gold wish would select silver,B07C5CV85P,B07C5CV85P
2.0,Cute but,cute love idea like double pierce process put take impossible,B09NNX3KTJ,B0B6SXFGS7
2.0,"Strong, but does it work?",headache get almost daily tired reach tylenol ibuprofen otc ha medicine look something natural less harmful try understand one inhale x nostril barely inhale strong clear sinus make eye water ha may go away short moment back peppermint scent system sure actually helpful maybe different type ha try end borrow roll essential oil mixed solution coworker resolve ha well maybe well work well,B07CLDC856,B07CLDC856
2.0,Pictures do not depict what product will look like at all.,letter small expect giant hope least able read kid name hand,B093XQLHXS,B093XQLHXS
2.0,Chips off almost immediately,apply less hour later chip watch tv play game switch like hard labor really disappointed,B083QR47NK,B083QR47NK
2.0,Not stretchy enough,material soft fit nose well hand fit ear well keep fall flexible enough stretch around ear,B08KPTC83P,B08KPTC83P
2.0,Spelled the name wrong,cat name cheezit look like put chee2it leave last number show besides missspelle nice,B096G34R6P,B09GK2JJDZ
2.0,Just a very thin piece of paper,expect something least cad stock quality cute could print something well,B01B41DESS,B01B41DESS
2.0,Very pale rose quartz,rose quartz almost white nothing like picture guess continue search,B07Q3366HJ,B0B3DDKNRT
2.0,Looked as expected but poor quality.,thin hard get paper without tear even hard apply without problem order one daughter different seller paper lot thick much easy apply even able take wall relocate month later one already mess,B07GWWHGK4,B07GWWHGK4
2.0,Personally not what I was looking for in a bag for nursing school...,buy organizer get amazon think organizer sell big enough go width bag buy read detail little well organizer really small book fit especially nursing book get bag monogram already couple pull thread first initial super noticeable hope unravel personally hope use nursing school,B01FNEH686,B01FNEH686
2.0,Good price if it was actually engraved copper,price go enter information way overprice framed price paper good price actually engrave copper,B01MDSCS5C,B01MDSCS5C
2.0,Disappointed,gift love fold inside shipping envelope want deal return however disappointing big fold like,B015S255RM,B092MRXWV9
2.0,Can hardly see the dandelion it was much clearer in the picture,hardly see dandelion much clear picture,B01MXJ1D5N,B01MXJ1D5N
2.0,Disappointed,extremely disappointed size tiny quality print nice want poster classroom sure fault read full description,B08LDTH5B4,B08LDTH5B4
2.0,Tiny fragile earrings,really want like earring areso small back wire thin fragile imagine last list 14k gold stamp overpriced get like max little girl earring return right away,B07C1P3MXJ,B07C1P3MXJ
2.0,They don't close,fall right daughter ear close bend ear guess would ideal cartilage instead earlobe,B098F86JFS,B098F7TT5S
2.0,Many issues with this product (not good if have big dogs),love look product especially color name plate sturdy big dog like drink water get ruin since jan wood grow mold around water bowl ring use toy box water go inside box warps wood bottom nothing keep thing go inside box leg split warp water get time spend basically ruin like saint bernard anything large alaskan malamute bernedoodle husky also nail come inside name plate nail miss together husband fix way beginning warning dog slop hog call drink,B092SYLW2N,B092SXJCZC
2.0,"Overpriced, read the description!",fault read shop product show keychain price actually one way overprice one keychain live learn also picture deceptive,B085MCR88N,B085MCR88N
2.0,THE CHAIN IS TRASH,make sure chain transfer crystal beautiful though,B076LVVYZP,B095YQY3HS
2.0,Not made well with cheap materials,blanket soft printed side thin could shoot straw fur side horrible thick fur cheesy refund since personalize stick worth money buy guess use scrub rag,B0854C74GD,B0854C74GD
2.0,"reddish brown, not cherry red",come vehicle cherry red mean something grip brown red want black bike,B078PK6NF5,B0BTYGY9W6
2.0,"Bow not sewed, not that large, not the thick, not that many pockets.",videoid48491e66a09229c2861fbb55ae3ba28c cute thin big,B09256G79R,B09256G79R
2.0,Disappointing Customized work,although overall quality wood color etc nice disappoint lack detail execution customization unlike picture example ad hole certain letter like e make name barely legible also name tag attach opposite direction hang stocking read direction disappointed lack detail customization would care would order gift,B08PF2QZD3,B08PF2QZD3
2.0,Looks like a cheap homemade knockoff,roller open leaky label oily peel mind pay imitation purse gym bag like open leaky product hand full,B0881C32XY,B0881C32XY
2.0,Not to buy wax in the summer,wax scent melt yourfault however put frig solid use never smell rose,B077Q38WWX,B077Q38WWX
2.0,Unsatisfied,cheap wording stick wording write low letter look right expect oh well lesson learn,B07H4XC817,B07H4XC817
2.0,Sooo thin and very small,beautiful since soo thin small feel cut nose even 24hrs,B08DXMRYYV,B08Z3QQNG7
2.0,The silversmithing is lovely...,moonstone ugly photo light directly crystal look lusterous real life without light stone grey look little luster reason designer decide put crystal fully encase back light get look like wear grey stone ear,B07P2MJRXQ,B0BTWZQH9M
2.0,Not Simple,specifically state want print wallet highly recommend site still right would order unless could speak someone physically,B0727T999Q,B0727T999Q
2.0,Two Stars,think product come sort frame picture,B015RLS71A,B015RLS71A
2.0,It doesn’t take long for your name to rub off.,videoid59f1742b5ffc20d423aa826f0ef17d4d cast long receive feel texture know go rub quickly even good month result,B07RD414P4,B07RD414P4
2.0,"Very nice, but one stone has already fallen out. Gf has only worn them five times.",really like earring one stone fall five day wear back support gem bend gem slide four prong hold likely pressure hook back would recommend latch put prevent bend metal shape regardless disappointed bend enough drop gem five time put,B07CR4F9T7,B07CR4F9T7
2.0,Product not consistent,buy label one size two small even though suppose contact seller send pic say would send new set match never point use correct one,B01JZXL1K0,B01JZXL1K0
2.0,Can't believe I paid this much for the bracelet!,already fall apart,B07Q9YNN3P,B07Q9YNN3P
2.0,Very flimsy,cheap look thin bent upon delivery package sturdy damage ship craftsmanship beautiful quality material standard would buy another one recommend,B07NBJK8YG,B07NBJK8YG
2.0,Beautiful but also misshaped.,leather part beautifully make actual black plasticrubber fit deform way sew leather sew close corner believe reason misshaped allow fit properly snuggly send back since pop corner wait another arrive leave completely unprotected,B01FX6F4VU,B09PHG37LV
2.0,Short-term satisfaction,cute eventually warps color fade become uncomfortable,B07RG8PTP1,B07RG8PTP1
2.0,Warped when sipped,print pretty get warp like get damp print stick together corner along edge since print look feel like photograph paper ship something waterproof maybe separate sheet protector get stick together get damp press print heavy book still look little warped frame look ok hate return thing put master bathroom husband one see doubt even notice lol live,B085G6276D,B085G6276D
2.0,Slightly disappointed,like style bracelet 1st wear long stay tightly wrist continuously pull string secure slightly annoying,B09FT4MJRM,B09FT4MJRM
2.0,Possible Fake Moldavite,videoid36c5773aac1eb70aa9ae267fa162766e cheap chain break within day characteristic real moldavite look like moldavite surprised stock look brown yellow bubble meteorite clear glass apparently lose card authenticity research company approve authenticity little information get company use gia legitimate little disappointed stuck beware,B0927WPHNY,B099419MFJ
2.0,Total Disappointment,buyer beware size disc say picture make think disc would little big,B07T3HPL92,B07T3HPL92
2.0,At your own risk it seems,ring put chain thru disappointed go jewelry store wear,B01BWDG62E,B01BWDG62E
2.0,Dull and Tarnished,excited necklace come disappoint open box like picture pendant tarnished almost black sereval day since receive still try clean look like picture recommend know silver real ever shine,B077T2FDCP,B074SZ8D1M
2.0,Sparkly but clearly silver spray painted plastic,earring receive silver coat way around earring plastic base see side earring fine low cost earring would great cruise want lose nice item really disappointed paint way,B018WHT6OS,B0952DLDVC
2.0,No thanks,first accidently order small size reorder large one lettering fill barely see say waste time money request refund seller respond,B096G3MQMS,B09GK2JJDZ
2.0,Should’ve paid more attention…,buy christmas gift look close enough arrive soon wife open realize one glossy flat return window send back least kind cute,B071Y38BWV,B071Y38BWV
2.0,Cheap,product look nice picture look cheaply make rather ugly,B074SZ8D1M,B074SZ8D1M
2.0,Not great,unable get successfully instal mailbox follow instruction number would stick mailbox adhesive appear sticky even manually put seriously doubt would weather durability throw away,B07K7T1G72,B07K7T1G72
2.0,"Meh, not worth it.",flimsy even burlap save hassle buy thick mat coffee maker product pain clean,B0791M2RNM,B0791M2RNM
2.0,Very cheaply made,cheaply make,B07GTSVR6M,B07GTSVR6M
2.0,Just a photo copy,push print computer send could home,B07V5S8288,B07V5S8288
2.0,Holy strong,shower steamer work strong make headache bad probably try break see use tiny amount,B07P142CL2,B07P142CL2
2.0,Lettering is Not Accurate,r backwards son name,B016CEAEMG,B016CEAEMG
2.0,The design and letters are stuck on not paint,stick design way close fall spill,B0181GFAKE,B0181GFAKE
2.0,"If your skin isn't sensitive, go for it!",super cute person great size second hole pierce however metal react ear cause get itchy infect skin sensitive would absolutely recommend would get,B01CKZAMRS,B01CKZAMRS
2.0,"Hard pass on the Nose Ring, but thanks.",really expect definitely worth price packaging cutesy pretty much fold half able put bend back close clasp,B079HYW2RM,B079HYW2RM
2.0,Smells like a tire.,well make quality material smell funky,B09256G79R,B09256G79R
2.0,Almost perfect,one letter print upside make attempt contact seller response bum put decal think could flip upside letter sticky part wrong side,B01MQH30HY,B01MQH30HY
2.0,6th print is blank,really like print receive sixth one completely blank,B07T2F81ZN,B07T2F81ZN
2.0,Two Stars,personalized name request put ankle bracelet,B017609A3E,B017609A3E
2.0,These are too small for my ear. I think ...,small ear think actually mm clasp ridiculously hard put take people hour get small hug ear tightly without move also extremely bendable fit clasp different would cute also really flimsy get shape touch also material make ear react never problem,B01CO9OY8S,B01CO9OY8S
2.0,Small lettering,nice necklace disappointed small son name come barely see get script sure font bad,B07S8R2SGG,B07S8R2SGG
2.0,Use side facing photo!,cute hang photo smile close face word go mouth foot look like bad tooth wish tell use side photo one smile word also tiny order gift arrive time unclear seller postal service know use far back photo angle also wish could choose part song writing would small,B017WO8BAC,B017WO8BAC
2.0,Sharp edges and arrived bent.,look nice probably look well wall give star sharp edge various area manage cut hand also packaging usps flat cardboard envelope mark fragile bend usp deliver arrive bent well packaging care finish metal edge would probably give star,B07P7MDJ7H,B07P7MDJ7H
2.0,A gift for my niece,small think picture cost,B07GX7RN7D,B07GX7RN7D
2.0,Need Magnifying Glass,print small hard find place interest,B07GN2MB7J,B0BMQTFRK7
2.0,Broke after one use,buy daughter valentine day one wear break,B07PSDHPRB,B07PSDHPRB
2.0,Not worth the money,money cheaply make look like something 50cent vend machine send back refund,B06XCH2NW7,B0BLCJLZJL
2.0,Grammar,nice sentiment lot error really bother try enjoy note anyone try buy intelligent person,B084YYYXXN,B0C4N4KG89
2.0,Great gag gift,underwear hit even close true size fabric super thin cheap nothing husband ever wear still funny,B08TRPXHLT,B08TRPXHLT
2.0,Waste of money,price could come another box look like damage folder come bent print waste money,B077CT6LNT,B077CT6LNT
2.0,Color and leather quality is completely different than in the picture.,color leather quality completely different picture,B08L3PZ8PH,B08L3PZ8PH
2.0,Cheap and Breakable,worth almost buck guess recommend permanent use already second one,B0B6HVC8Y3,B0B6HS1QPP
2.0,Really really small,probably read description well could child doll,B0792JBQW4,B093479536
2.0,Not impressed,disappoint love robe actual print back fade barely see flower j sister wed j suppose gold well expect return order robe another company finger cross turn well also order dusty rise color robe like actual robe customization bad,B07YF2282D,B07YF2282D
2.0,Pass on these,flimsy piece little metal almost impossible maneuver size pliability buy something worth wear,B098F7RMY6,B098F7TT5S
2.0,Not really satisfied.,actual bracelet person look nothing like picture present amazon color close expect really satisfied,B07Q8FFF6R,B07Q8FFF6R
2.0,Super cute! But….,would super cute second take package know big nose request exchange small size get deny interesting guess never know,B09PMPH144,B0C6FBKC3R
2.0,too waxy,moisturize mostly beeswax sit surface skin peel rub great scent last long fade really want banana scent good body maybe hand cream dry almost powdery greasy,B07FHXWP5D,B0BWPFJ4LW
2.0,I ordered 2 cups as a Christmas gift. Two ...,order cup christmas gift two cup two name receive two cup name cup amount money charge actual product inferior send request return,B015EZOPQK,B015EZOPQK
2.0,Disappointed,love look instal last april difficult get backing onto mailbox follow direction wipe mail box rub place enjoy look immensely get mailbox february letter start fall mailbox assume cold,B01LYC1YAZ,B01LYC1YAZ
2.0,You get what you pay for,read name ring,B015YI5I40,B015YI5I40
2.0,Two Stars,much small thin expect,B01CLQTHMW,B01CLQTHMW
2.0,Name was great but mermaid tail was not,name great mermaid tail big picture,B07H2MN73W,B07H2MN73W
2.0,Low quality,know would print picture something could type microsoft word also include frame figure would cost much cheap,B06XSK62ZQ,B06XSK62ZQ
2.0,Looks good but not made well,look adorable however finger turn green within minute wear,B093XQLHXS,B093XQLHXS
2.0,Cute but  nothind special,scent minimal smell like nothing anyway way overpriced,B09RGL16H6,B0C2WS76D1
2.0,Chain broke after 2nd day. Roman numerals much smaller and off-center.,engraved cuboid seem good however chain come extremely thin break second day wear also roman numeral half size show picture center bottom lettering actually corner cuboid disappointing,B07PGR2G13,B07PGR2G13
2.0,Extremely small,thing like size tip pinkie finger even use nose wayyyy small ugh cute would look much well usable may try use cartilage ear,B07Y7D1PFQ,B07Y7D1PFQ
2.0,May not adhere directly from the peel off paper,adhesive work well one piece peel individually add letter number mail box,B01LYC1YAZ,B01LYC1YAZ
2.0,Cheap,tangle bad tarnish two week,B015PGNHJY,B015PGNHJY
2.0,Not Impressed,pretty cheap fastener would buy send back much hassle otherwise would disappoint,B075CS4JCK,B075CS4JCK
2.0,cheaply made.  not substantial.  flimsy ring.,delighted know item handmade really look forward ring however cheaply make substantial flimsy disappointing,B07DFL6DQ5,B07DFL6DQ5
2.0,"Buyer beware!  Flimsy design, poor graphics!",extremely difficult read name impossible fact font much small fanciful unreadable name dark solid shadow black block font middle band along top rim contribute unreadability dark deep enough read lasting ability,B07WD1KH5X,B07WD1KH5X
2.0,"Not durable. Flimsy product, suggest finding higher quality product.",great stylish wrist band good week poor quality flimsy design get pay high quality design definitely way go,B09FT4MJRM,B09FT4MJRM
2.0,Paper not resin,add resin help bit attractive paper,B071KHSQWW,B071KHSQWW
2.0,"Blurry font, but looks good at a distance",picture definitely save internet print regular photo paper word blur due print size look cool distance like idea photo wish word legible,B07DQJ4S14,B0BMQTFRK7
2.0,Lousy inscription quality,could read inscription leather show ad company refuse return say order would purchase,B0779MS18Z,B0779MS18Z
2.0,Too small,print way small,B09JT2S7NK,B0C62DX313
2.0,Not as big as described.,mask barely big large mask get cover beard without wear awkwardly,B08GYFF31X,B09FY95SX8
2.0,It is not what the picture presents,think would small canvas picture appear,B07R9W9GRS,B07R9W9GRS
2.0,Not as pictured,item measure advertisement item appear piece plywood letter different size damage upon delivery definitely worth money,B078C4TD6W,B078C4TD6W
